Origin,Dest,CancellationCode,origin_place,origin_lat,origin_long,dest_place,dest_lat,dest_long,date,flightName
HOU,MDW,Carrier,Houston,29.645419,-95.278889,Chicago,41.785972,-87.752417,08/01/2008,WN 894
HOU,SAT,Carrier,Houston,29.645419,-95.278889,San Antonio,29.533694,-98.469778,08/01/2008,WN 2436
JAN,MDW,Carrier,Jackson,32.311167,-90.075889,Chicago,41.785972,-87.752417,08/01/2008,WN 449
LAS,PHX,Carrier,Las Vegas,36.080056,-115.15225,Phoenix,33.434278,-112.011583,08/01/2008,WN 752
LAS,PHX,Carrier,Las Vegas,36.080056,-115.15225,Phoenix,33.434278,-112.011583,08/01/2008,WN 3849
LAS,SAN,Weather,Las Vegas,36.080056,-115.15225,San Diego,32.733556,-117.189667,08/01/2008,WN 341
LAX,MDW,Carrier,Los Angeles,33.942536,-118.408075,Chicago,41.785972,-87.752417,08/01/2008,WN 108
LAX,OAK,Carrier,Los Angeles,33.942536,-118.408075,Oakland,37.721278,-122.220722,08/01/2008,WN 440
LAX,SFO,NAS,Los Angeles,33.942536,-118.408075,San Francisco,37.618972,-122.374889,08/01/2008,WN 646
LAX,SFO,NAS,Los Angeles,33.942536,-118.408075,San Francisco,37.618972,-122.374889,08/01/2008,WN 680
LAX,SFO,NAS,Los Angeles,33.942536,-118.408075,San Francisco,37.618972,-122.374889,08/01/2008,WN 776
MCI,MDW,Carrier,Kansas City,39.297606,-94.713905,Chicago,41.785972,-87.752417,08/01/2008,WN 748
MCI,MDW,Carrier,Kansas City,39.297606,-94.713905,Chicago,41.785972,-87.752417,08/01/2008,WN 772
MDW,LAS,Carrier,Chicago,41.785972,-87.752417,Las Vegas,36.080056,-115.15225,08/01/2008,WN 1422
MDW,LAX,Carrier,Chicago,41.785972,-87.752417,Los Angeles,33.942536,-118.408075,08/01/2008,WN 829
MDW,MCI,Carrier,Chicago,41.785972,-87.752417,Kansas City,39.297606,-94.713905,08/01/2008,WN 407
MDW,MCI,Carrier,Chicago,41.785972,-87.752417,Kansas City,39.297606,-94.713905,08/01/2008,WN 951
MDW,PHL,Carrier,Chicago,41.785972,-87.752417,Philadelphia,39.871944,-75.241139,08/01/2008,WN 3153
MDW,PHL,Carrier,Chicago,41.785972,-87.752417,Philadelphia,39.871944,-75.241139,08/01/2008,WN 3757
MDW,STL,Carrier,Chicago,41.785972,-87.752417,St. Louis,38.748697,-90.370028,08/01/2008,WN 952
MDW,STL,Carrier,Chicago,41.785972,-87.752417,St. Louis,38.748697,-90.370028,08/01/2008,WN 1402
OAK,LAS,Carrier,Oakland,37.721278,-122.220722,Las Vegas,36.080056,-115.15225,08/01/2008,WN 752
OAK,LAS,Weather,Oakland,37.721278,-122.220722,Las Vegas,36.080056,-115.15225,08/01/2008,WN 3327
OAK,SAN,Carrier,Oakland,37.721278,-122.220722,San Diego,32.733556,-117.189667,08/01/2008,WN 3586
ONT,OAK,Carrier,Ontario,34.056,-117.601194,Oakland,37.721278,-122.220722,08/01/2008,WN 238
PHL,MDW,Carrier,Philadelphia,39.871944,-75.241139,Chicago,41.785972,-87.752417,08/01/2008,WN 3844
PHX,ABQ,Carrier,Phoenix,33.434278,-112.011583,Albuquerque,35.0402222,-106.6091944,08/01/2008,WN 1415
PHX,BUR,Carrier,Phoenix,33.434278,-112.011583,Burbank,34.200667,-118.358667,08/01/2008,WN 529
PHX,LAX,Carrier,Phoenix,33.434278,-112.011583,Los Angeles,33.942536,-118.408075,08/01/2008,WN 3936
PHX,MDW,Carrier,Phoenix,33.434278,-112.011583,Chicago,41.785972,-87.752417,08/01/2008,WN 2813
PHX,ONT,Carrier,Phoenix,33.434278,-112.011583,Ontario,34.056,-117.601194,08/01/2008,WN 238
PHX,SAN,Carrier,Phoenix,33.434278,-112.011583,San Diego,32.733556,-117.189667,08/01/2008,WN 1855
SAN,OAK,Weather,San Diego,32.733556,-117.189667,Oakland,37.721278,-122.220722,08/01/2008,WN 1071
SAN,PHX,Carrier,San Diego,32.733556,-117.189667,Phoenix,33.434278,-112.011583,08/01/2008,WN 316
SAN,SFO,Carrier,San Diego,32.733556,-117.189667,San Francisco,37.618972,-122.374889,08/01/2008,WN 1855
SAN,SMF,Carrier,San Diego,32.733556,-117.189667,Sacramento,38.695417,-121.590778,08/01/2008,WN 3673
SAT,HOU,Carrier,San Antonio,29.533694,-98.469778,Houston,29.645419,-95.278889,08/01/2008,WN 2174
SFO,LAX,NAS,San Francisco,37.618972,-122.374889,Los Angeles,33.942536,-118.408075,08/01/2008,WN 750
SFO,LAX,NAS,San Francisco,37.618972,-122.374889,Los Angeles,33.942536,-118.408075,08/01/2008,WN 777
SFO,LAX,NAS,San Francisco,37.618972,-122.374889,Los Angeles,33.942536,-118.408075,08/01/2008,WN 801
SFO,SAN,Carrier,San Francisco,37.618972,-122.374889,San Diego,32.733556,-117.189667,08/01/2008,WN 316
STL,MDW,Carrier,St. Louis,38.748697,-90.370028,Chicago,41.785972,-87.752417,08/01/2008,WN 744
STL,MDW,Carrier,St. Louis,38.748697,-90.370028,Chicago,41.785972,-87.752417,08/01/2008,WN 1489
AUS,DAL,Carrier,Austin,30.194528,-97.669889,Dallas,32.847111,-96.851778,09/01/2008,WN 460
BDL,BWI,Carrier,Windsor Locks,41.938889,-72.683222,Baltimore,39.175361,-76.668333,09/01/2008,WN 1657
BNA,BWI,Carrier,Nashville,36.124472,-86.678194,Baltimore,39.175361,-76.668333,09/01/2008,WN 1920
BNA,HOU,Carrier,Nashville,36.124472,-86.678194,Houston,29.645419,-95.278889,09/01/2008,WN 1026
BUF,BWI,Carrier,Buffalo,42.940525,-78.732167,Baltimore,39.175361,-76.668333,09/01/2008,WN 1134
BUF,MCO,Carrier,Buffalo,42.940525,-78.732167,Orlando,28.429394,-81.308994,09/01/2008,WN 1569
BUR,OAK,Carrier,Burbank,34.200667,-118.358667,Oakland,37.721278,-122.220722,09/01/2008,WN 1024
BUR,SMF,Carrier,Burbank,34.200667,-118.358667,Sacramento,38.695417,-121.590778,09/01/2008,WN 1408
BWI,BNA,Carrier,Baltimore,39.175361,-76.668333,Nashville,36.124472,-86.678194,09/01/2008,WN 1187
BWI,DTW,Carrier,Baltimore,39.175361,-76.668333,Detroit,42.212444,-83.353389,09/01/2008,WN 3049
BWI,MCO,Carrier,Baltimore,39.175361,-76.668333,Orlando,28.429394,-81.308994,09/01/2008,WN 69
BWI,MCO,Carrier,Baltimore,39.175361,-76.668333,Orlando,28.429394,-81.308994,09/01/2008,WN 3151
BWI,TPA,Carrier,Baltimore,39.175361,-76.668333,Tampa,27.975472,-82.53325,09/01/2008,WN 2962
DAL,AUS,Carrier,Dallas,32.847111,-96.851778,Austin,30.194528,-97.669889,09/01/2008,WN 373
DAL,HOU,Carrier,Dallas,32.847111,-96.851778,Houston,29.645419,-95.278889,09/01/2008,WN 19
DAL,HOU,Carrier,Dallas,32.847111,-96.851778,Houston,29.645419,-95.278889,09/01/2008,WN 23
DAL,HOU,Carrier,Dallas,32.847111,-96.851778,Houston,29.645419,-95.278889,09/01/2008,WN 1628
DTW,BWI,Carrier,Detroit,42.212444,-83.353389,Baltimore,39.175361,-76.668333,09/01/2008,WN 3771
DTW,MCO,Carrier,Detroit,42.212444,-83.353389,Orlando,28.429394,-81.308994,09/01/2008,WN 1515
HOU,DAL,Carrier,Houston,29.645419,-95.278889,Dallas,32.847111,-96.851778,09/01/2008,WN 18
HOU,DAL,Carrier,Houston,29.645419,-95.278889,Dallas,32.847111,-96.851778,09/01/2008,WN 30
HOU,DAL,Carrier,Houston,29.645419,-95.278889,Dallas,32.847111,-96.851778,09/01/2008,WN 36
HOU,HRL,Carrier,Houston,29.645419,-95.278889,Harlingen,26.2285,-97.654389,09/01/2008,WN 19
HOU,HRL,Carrier,Houston,29.645419,-95.278889,Harlingen,26.2285,-97.654389,09/01/2008,WN 47
HOU,HRL,Carrier,Houston,29.645419,-95.278889,Harlingen,26.2285,-97.654389,09/01/2008,WN 1628
HOU,MSY,Carrier,Houston,29.645419,-95.278889,New Orleans,29.993389,-90.258028,09/01/2008,WN 880
HOU,SAT,Carrier,Houston,29.645419,-95.278889,San Antonio,29.533694,-98.469778,09/01/2008,WN 63
HOU,SAT,Carrier,Houston,29.645419,-95.278889,San Antonio,29.533694,-98.469778,09/01/2008,WN 626
HRL,HOU,Carrier,Harlingen,26.2285,-97.654389,Houston,29.645419,-95.278889,09/01/2008,WN 18
HRL,HOU,Carrier,Harlingen,26.2285,-97.654389,Houston,29.645419,-95.278889,09/01/2008,WN 36
HRL,HOU,Carrier,Harlingen,26.2285,-97.654389,Houston,29.645419,-95.278889,09/01/2008,WN 64
ISP,MCO,Carrier,Islip,40.79525,-73.100222,Orlando,28.429394,-81.308994,09/01/2008,WN 1397
LAS,MDW,Carrier,Las Vegas,36.080056,-115.15225,Chicago,41.785972,-87.752417,09/01/2008,WN 335
LAX,OAK,Carrier,Los Angeles,33.942536,-118.408075,Oakland,37.721278,-122.220722,09/01/2008,WN 440
LAX,PHX,Carrier,Los Angeles,33.942536,-118.408075,Phoenix,33.434278,-112.011583,09/01/2008,WN 2015
LAX,SFO,NAS,Los Angeles,33.942536,-118.408075,San Francisco,37.618972,-122.374889,09/01/2008,WN 469
LAX,SFO,NAS,Los Angeles,33.942536,-118.408075,San Francisco,37.618972,-122.374889,09/01/2008,WN 776
LAX,SJC,Carrier,Los Angeles,33.942536,-118.408075,San Jose,37.3626,-121.929022,09/01/2008,WN 232
LAX,SJC,Carrier,Los Angeles,33.942536,-118.408075,San Jose,37.3626,-121.929022,09/01/2008,WN 1764
MCO,BDL,Carrier,Orlando,28.429394,-81.308994,Windsor Locks,41.938889,-72.683222,09/01/2008,WN 1656
MCO,BWI,Carrier,Orlando,28.429394,-81.308994,Baltimore,39.175361,-76.668333,09/01/2008,WN 1170
MCO,BWI,Carrier,Orlando,28.429394,-81.308994,Baltimore,39.175361,-76.668333,09/01/2008,WN 3220
MCO,DTW,Carrier,Orlando,28.429394,-81.308994,Detroit,42.212444,-83.353389,09/01/2008,WN 1023
MCO,ISP,Carrier,Orlando,28.429394,-81.308994,Islip,40.79525,-73.100222,09/01/2008,WN 2784
MCO,PHL,Carrier,Orlando,28.429394,-81.308994,Philadelphia,39.871944,-75.241139,09/01/2008,WN 837
MDW,LAS,Carrier,Chicago,41.785972,-87.752417,Las Vegas,36.080056,-115.15225,09/01/2008,WN 3844
MDW,PHL,Carrier,Chicago,41.785972,-87.752417,Philadelphia,39.871944,-75.241139,09/01/2008,WN 3153
MDW,TPA,Carrier,Chicago,41.785972,-87.752417,Tampa,27.975472,-82.53325,09/01/2008,WN 1153
MSY,HOU,Carrier,New Orleans,29.993389,-90.258028,Houston,29.645419,-95.278889,09/01/2008,WN 1343
OAK,DEN,Carrier,Oakland,37.721278,-122.220722,Denver,39.861656,-104.673178,09/01/2008,WN 1426
OAK,LAX,Carrier,Oakland,37.721278,-122.220722,Los Angeles,33.942536,-118.408075,09/01/2008,WN 1107
OAK,SAN,Carrier,Oakland,37.721278,-122.220722,San Diego,32.733556,-117.189667,09/01/2008,WN 3586
OAK,SAN,Carrier,Oakland,37.721278,-122.220722,San Diego,32.733556,-117.189667,09/01/2008,WN 3590
ONT,SMF,Carrier,Ontario,34.056,-117.601194,Sacramento,38.695417,-121.590778,09/01/2008,WN 876
PHL,MCO,Carrier,Philadelphia,39.871944,-75.241139,Orlando,28.429394,-81.308994,09/01/2008,WN 2995
PHL,MDW,Carrier,Philadelphia,39.871944,-75.241139,Chicago,41.785972,-87.752417,09/01/2008,WN 3844
PHL,PIT,Carrier,Philadelphia,39.871944,-75.241139,Pittsburgh,40.491467,-80.232872,09/01/2008,WN 2877
PHX,LAX,Carrier,Phoenix,33.434278,-112.011583,Los Angeles,33.942536,-118.408075,09/01/2008,WN 1237
PHX,MDW,Carrier,Phoenix,33.434278,-112.011583,Chicago,41.785972,-87.752417,09/01/2008,WN 1566
PIT,PHL,Carrier,Pittsburgh,40.491467,-80.232872,Philadelphia,39.871944,-75.241139,09/01/2008,WN 2964
SAN,OAK,Carrier,San Diego,32.733556,-117.189667,Oakland,37.721278,-122.220722,09/01/2008,WN 687
SAN,OAK,Carrier,San Diego,32.733556,-117.189667,Oakland,37.721278,-122.220722,09/01/2008,WN 3503
SAN,SMF,NAS,San Diego,32.733556,-117.189667,Sacramento,38.695417,-121.590778,09/01/2008,WN 1320
SAT,HOU,Carrier,San Antonio,29.533694,-98.469778,Houston,29.645419,-95.278889,09/01/2008,WN 713
SAT,HOU,Carrier,San Antonio,29.533694,-98.469778,Houston,29.645419,-95.278889,09/01/2008,WN 714
SFO,LAX,NAS,San Francisco,37.618972,-122.374889,Los Angeles,33.942536,-118.408075,09/01/2008,WN 553
SFO,LAX,NAS,San Francisco,37.618972,-122.374889,Los Angeles,33.942536,-118.408075,09/01/2008,WN 801
SJC,BUR,Carrier,San Jose,37.3626,-121.929022,Burbank,34.200667,-118.358667,09/01/2008,WN 3946
SJC,LAX,Carrier,San Jose,37.3626,-121.929022,Los Angeles,33.942536,-118.408075,09/01/2008,WN 1948
SMF,BUR,Carrier,Sacramento,38.695417,-121.590778,Burbank,34.200667,-118.358667,09/01/2008,WN 1321
SMF,ONT,Carrier,Sacramento,38.695417,-121.590778,Ontario,34.056,-117.601194,09/01/2008,WN 1495
SMF,SAN,NAS,Sacramento,38.695417,-121.590778,San Diego,32.733556,-117.189667,09/01/2008,WN 181
TPA,BWI,Carrier,Tampa,27.975472,-82.53325,Baltimore,39.175361,-76.668333,09/01/2008,WN 3049
TPA,MDW,Carrier,Tampa,27.975472,-82.53325,Chicago,41.785972,-87.752417,09/01/2008,WN 174
ABQ,LAS,NAS,Albuquerque,35.0402222,-106.6091944,Las Vegas,36.080056,-115.15225,10/01/2008,WN 2874
ABQ,OAK,Carrier,Albuquerque,35.0402222,-106.6091944,Oakland,37.721278,-122.220722,10/01/2008,WN 912
BUR,OAK,Carrier,Burbank,34.200667,-118.358667,Oakland,37.721278,-122.220722,10/01/2008,WN 3668
BWI,HOU,Carrier,Baltimore,39.175361,-76.668333,Houston,29.645419,-95.278889,10/01/2008,WN 16
BWI,MDW,Carrier,Baltimore,39.175361,-76.668333,Chicago,41.785972,-87.752417,10/01/2008,WN 1008
BWI,MDW,Carrier,Baltimore,39.175361,-76.668333,Chicago,41.785972,-87.752417,10/01/2008,WN 2655
BWI,MHT,Carrier,Baltimore,39.175361,-76.668333,Manchester NH,42.932556,-71.435667,10/01/2008,WN 128
DEN,SLC,Carrier,Denver,39.861656,-104.673178,Salt Lake City,40.788389,-111.977772,10/01/2008,WN 622
HOU,BWI,Carrier,Houston,29.645419,-95.278889,Baltimore,39.175361,-76.668333,10/01/2008,WN 2014
HOU,DAL,Carrier,Houston,29.645419,-95.278889,Dallas,32.847111,-96.851778,10/01/2008,WN 16
HOU,DAL,Carrier,Houston,29.645419,-95.278889,Dallas,32.847111,-96.851778,10/01/2008,WN 28
HOU,HRL,Carrier,Houston,29.645419,-95.278889,Harlingen,26.2285,-97.654389,10/01/2008,WN 33
HOU,MDW,Carrier,Houston,29.645419,-95.278889,Chicago,41.785972,-87.752417,10/01/2008,WN 389
HOU,PHX,Carrier,Houston,29.645419,-95.278889,Phoenix,33.434278,-112.011583,10/01/2008,WN 3230
HOU,SAT,Carrier,Houston,29.645419,-95.278889,San Antonio,29.533694,-98.469778,10/01/2008,WN 609
LAS,MDW,Carrier,Las Vegas,36.080056,-115.15225,Chicago,41.785972,-87.752417,10/01/2008,WN 335
LAS,MDW,Weather,Las Vegas,36.080056,-115.15225,Chicago,41.785972,-87.752417,10/01/2008,WN 2450
LAS,PHX,Carrier,Las Vegas,36.080056,-115.15225,Phoenix,33.434278,-112.011583,10/01/2008,WN 287
LAS,PHX,NAS,Las Vegas,36.080056,-115.15225,Phoenix,33.434278,-112.011583,10/01/2008,WN 1682
LAX,OAK,Carrier,Los Angeles,33.942536,-118.408075,Oakland,37.721278,-122.220722,10/01/2008,WN 3655
LAX,PHX,Carrier,Los Angeles,33.942536,-118.408075,Phoenix,33.434278,-112.011583,10/01/2008,WN 314
LAX,PHX,Carrier,Los Angeles,33.942536,-118.408075,Phoenix,33.434278,-112.011583,10/01/2008,WN 746
LAX,SFO,NAS,Los Angeles,33.942536,-118.408075,San Francisco,37.618972,-122.374889,10/01/2008,WN 469
LAX,SFO,Carrier,Los Angeles,33.942536,-118.408075,San Francisco,37.618972,-122.374889,10/01/2008,WN 656
LAX,SFO,NAS,Los Angeles,33.942536,-118.408075,San Francisco,37.618972,-122.374889,10/01/2008,WN 776
LAX,SJC,Carrier,Los Angeles,33.942536,-118.408075,San Jose,37.3626,-121.929022,10/01/2008,WN 173
MCI,MDW,Carrier,Kansas City,39.297606,-94.713905,Chicago,41.785972,-87.752417,10/01/2008,WN 772
MCI,STL,Carrier,Kansas City,39.297606,-94.713905,St. Louis,38.748697,-90.370028,10/01/2008,WN 1488
MDW,BWI,Carrier,Chicago,41.785972,-87.752417,Baltimore,39.175361,-76.668333,10/01/2008,WN 466
MDW,HOU,Carrier,Chicago,41.785972,-87.752417,Houston,29.645419,-95.278889,10/01/2008,WN 1927
MDW,IAD,Carrier,Chicago,41.785972,-87.752417,Washington,38.944533,-77.455811,10/01/2008,WN 1488
MDW,LAS,NAS,Chicago,41.785972,-87.752417,Las Vegas,36.080056,-115.15225,10/01/2008,WN 556
MDW,LAS,Carrier,Chicago,41.785972,-87.752417,Las Vegas,36.080056,-115.15225,10/01/2008,WN 1422
MDW,MCI,Carrier,Chicago,41.785972,-87.752417,Kansas City,39.297606,-94.713905,10/01/2008,WN 951
MDW,PHX,Carrier,Chicago,41.785972,-87.752417,Phoenix,33.434278,-112.011583,10/01/2008,WN 616
MDW,PIT,Carrier,Chicago,41.785972,-87.752417,Pittsburgh,40.491467,-80.232872,10/01/2008,WN 3414
MDW,STL,Carrier,Chicago,41.785972,-87.752417,St. Louis,38.748697,-90.370028,10/01/2008,WN 952
MDW,STL,Carrier,Chicago,41.785972,-87.752417,St. Louis,38.748697,-90.370028,10/01/2008,WN 1402
MDW,TPA,Carrier,Chicago,41.785972,-87.752417,Tampa,27.975472,-82.53325,10/01/2008,WN 979
MHT,BWI,Carrier,Manchester NH,42.932556,-71.435667,Baltimore,39.175361,-76.668333,10/01/2008,WN 2437
OAK,BUR,Carrier,Oakland,37.721278,-122.220722,Burbank,34.200667,-118.358667,10/01/2008,WN 1171
OAK,BUR,Carrier,Oakland,37.721278,-122.220722,Burbank,34.200667,-118.358667,10/01/2008,WN 2614
OAK,LAX,Carrier,Oakland,37.721278,-122.220722,Los Angeles,33.942536,-118.408075,10/01/2008,WN 746
OAK,ONT,Carrier,Oakland,37.721278,-122.220722,Ontario,34.056,-117.601194,10/01/2008,WN 582
ONT,SMF,Carrier,Ontario,34.056,-117.601194,Sacramento,38.695417,-121.590778,10/01/2008,WN 2901
PDX,OAK,Carrier,Portland,45.588722,-122.5975,Oakland,37.721278,-122.220722,10/01/2008,WN 582
PDX,SLC,Carrier,Portland,45.588722,-122.5975,Salt Lake City,40.788389,-111.977772,10/01/2008,WN 2549
PHX,ABQ,NAS,Phoenix,33.434278,-112.011583,Albuquerque,35.0402222,-106.6091944,10/01/2008,WN 2787
PHX,LAS,Carrier,Phoenix,33.434278,-112.011583,Las Vegas,36.080056,-115.15225,10/01/2008,WN 1245
PHX,LAX,Carrier,Phoenix,33.434278,-112.011583,Los Angeles,33.942536,-118.408075,10/01/2008,WN 1237
PHX,LAX,Carrier,Phoenix,33.434278,-112.011583,Los Angeles,33.942536,-118.408075,10/01/2008,WN 3936
PHX,MDW,NAS,Phoenix,33.434278,-112.011583,Chicago,41.785972,-87.752417,10/01/2008,WN 1566
PHX,SAN,NAS,Phoenix,33.434278,-112.011583,San Diego,32.733556,-117.189667,10/01/2008,WN 2442
PIT,MDW,Carrier,Pittsburgh,40.491467,-80.232872,Chicago,41.785972,-87.752417,10/01/2008,WN 3501
SAN,LAS,Weather,San Diego,32.733556,-117.189667,Las Vegas,36.080056,-115.15225,10/01/2008,WN 2450
SAN,PHX,NAS,San Diego,32.733556,-117.189667,Phoenix,33.434278,-112.011583,10/01/2008,WN 316
SAN,SJC,NAS,San Diego,32.733556,-117.189667,San Jose,37.3626,-121.929022,10/01/2008,WN 2965
SAT,HOU,Carrier,San Antonio,29.533694,-98.469778,Houston,29.645419,-95.278889,10/01/2008,WN 326
SFO,LAX,NAS,San Francisco,37.618972,-122.374889,Los Angeles,33.942536,-118.408075,10/01/2008,WN 553
SFO,LAX,Carrier,San Francisco,37.618972,-122.374889,Los Angeles,33.942536,-118.408075,10/01/2008,WN 578
SFO,LAX,NAS,San Francisco,37.618972,-122.374889,Los Angeles,33.942536,-118.408075,10/01/2008,WN 797
SJC,LAX,Carrier,San Jose,37.3626,-121.929022,Los Angeles,33.942536,-118.408075,10/01/2008,WN 1081
SJC,SAN,NAS,San Jose,37.3626,-121.929022,San Diego,32.733556,-117.189667,10/01/2008,WN 2878
SLC,LAX,Carrier,Salt Lake City,40.788389,-111.977772,Los Angeles,33.942536,-118.408075,10/01/2008,WN 2549
SLC,PDX,Carrier,Salt Lake City,40.788389,-111.977772,Portland,45.588722,-122.5975,10/01/2008,WN 622
SMF,PDX,Carrier,Sacramento,38.695417,-121.590778,Portland,45.588722,-122.5975,10/01/2008,WN 2720
SMF,PHX,Carrier,Sacramento,38.695417,-121.590778,Phoenix,33.434278,-112.011583,10/01/2008,WN 1946
STL,DAL,Carrier,St. Louis,38.748697,-90.370028,Dallas,32.847111,-96.851778,10/01/2008,WN 1679
STL,MDW,Carrier,St. Louis,38.748697,-90.370028,Chicago,41.785972,-87.752417,10/01/2008,WN 744
STL,MDW,Carrier,St. Louis,38.748697,-90.370028,Chicago,41.785972,-87.752417,10/01/2008,WN 1488
STL,MDW,Carrier,St. Louis,38.748697,-90.370028,Chicago,41.785972,-87.752417,10/01/2008,WN 1489
TPA,MDW,Carrier,Tampa,27.975472,-82.53325,Chicago,41.785972,-87.752417,10/01/2008,WN 1066
BUR,OAK,Carrier,Burbank,34.200667,-118.358667,Oakland,37.721278,-122.220722,11/01/2008,WN 1024
BUR,SJC,Carrier,Burbank,34.200667,-118.358667,San Jose,37.3626,-121.929022,11/01/2008,WN 2874
BWI,HOU,Carrier,Baltimore,39.175361,-76.668333,Houston,29.645419,-95.278889,11/01/2008,WN 2795
BWI,ISP,Weather,Baltimore,39.175361,-76.668333,Islip,40.79525,-73.100222,11/01/2008,WN 1750
DAL,HOU,Carrier,Dallas,32.847111,-96.851778,Houston,29.645419,-95.278889,11/01/2008,WN 1628
HOU,MDW,Carrier,Houston,29.645419,-95.278889,Chicago,41.785972,-87.752417,11/01/2008,WN 389
ISP,BWI,Weather,Islip,40.79525,-73.100222,Baltimore,39.175361,-76.668333,11/01/2008,WN 1244
ISP,MCO,Weather,Islip,40.79525,-73.100222,Orlando,28.429394,-81.308994,11/01/2008,WN 1397
ISP,MDW,Weather,Islip,40.79525,-73.100222,Chicago,41.785972,-87.752417,11/01/2008,WN 1837
ISP,PBI,Weather,Islip,40.79525,-73.100222,West Palm Beach,26.683161,-80.095589,11/01/2008,WN 1056
ISP,TPA,Weather,Islip,40.79525,-73.100222,Tampa,27.975472,-82.53325,11/01/2008,WN 2006
LAS,MDW,Carrier,Las Vegas,36.080056,-115.15225,Chicago,41.785972,-87.752417,11/01/2008,WN 2450
LAX,MDW,Carrier,Los Angeles,33.942536,-118.408075,Chicago,41.785972,-87.752417,11/01/2008,WN 108
LAX,OAK,Carrier,Los Angeles,33.942536,-118.408075,Oakland,37.721278,-122.220722,11/01/2008,WN 1168
LAX,SFO,NAS,Los Angeles,33.942536,-118.408075,San Francisco,37.618972,-122.374889,11/01/2008,WN 469
MCI,LAS,Carrier,Kansas City,39.297606,-94.713905,Las Vegas,36.080056,-115.15225,11/01/2008,WN 1670
MCO,ISP,Weather,Orlando,28.429394,-81.308994,Islip,40.79525,-73.100222,11/01/2008,WN 2784
MCO,MDW,Carrier,Orlando,28.429394,-81.308994,Chicago,41.785972,-87.752417,11/01/2008,WN 163
MDW,BWI,Carrier,Chicago,41.785972,-87.752417,Baltimore,39.175361,-76.668333,11/01/2008,WN 106
MDW,HOU,Carrier,Chicago,41.785972,-87.752417,Houston,29.645419,-95.278889,11/01/2008,WN 1665
MDW,ISP,Weather,Chicago,41.785972,-87.752417,Islip,40.79525,-73.100222,11/01/2008,WN 1930
MDW,LAS,Carrier,Chicago,41.785972,-87.752417,Las Vegas,36.080056,-115.15225,11/01/2008,WN 556
MDW,SAN,Weather,Chicago,41.785972,-87.752417,San Diego,32.733556,-117.189667,11/01/2008,WN 339
MDW,STL,Carrier,Chicago,41.785972,-87.752417,St. Louis,38.748697,-90.370028,11/01/2008,WN 1402
OAK,LAX,Carrier,Oakland,37.721278,-122.220722,Los Angeles,33.942536,-118.408075,11/01/2008,WN 925
PBI,ISP,Weather,West Palm Beach,26.683161,-80.095589,Islip,40.79525,-73.100222,11/01/2008,WN 2466
PHL,MCO,Carrier,Philadelphia,39.871944,-75.241139,Orlando,28.429394,-81.308994,11/01/2008,WN 1319
PVD,BWI,Carrier,Providence,41.732581,-71.420383,Baltimore,39.175361,-76.668333,11/01/2008,WN 1062
PVD,PHL,Carrier,Providence,41.732581,-71.420383,Philadelphia,39.871944,-75.241139,11/01/2008,WN 1319
SFO,LAX,NAS,San Francisco,37.618972,-122.374889,Los Angeles,33.942536,-118.408075,11/01/2008,WN 553
SJC,BUR,Carrier,San Jose,37.3626,-121.929022,Burbank,34.200667,-118.358667,11/01/2008,WN 3946
SJC,LAX,Carrier,San Jose,37.3626,-121.929022,Los Angeles,33.942536,-118.408075,11/01/2008,WN 3048
STL,MDW,Carrier,St. Louis,38.748697,-90.370028,Chicago,41.785972,-87.752417,11/01/2008,WN 1489
TPA,ISP,Weather,Tampa,27.975472,-82.53325,Islip,40.79525,-73.100222,11/01/2008,WN 3311
BUR,OAK,Carrier,Burbank,34.200667,-118.358667,Oakland,37.721278,-122.220722,12/01/2008,WN 2182
BUR,SMF,Carrier,Burbank,34.200667,-118.358667,Sacramento,38.695417,-121.590778,12/01/2008,WN 2699
BWI,MDW,Carrier,Baltimore,39.175361,-76.668333,Chicago,41.785972,-87.752417,12/01/2008,WN 694
